diario,titulo,contenido,fecha de extracción,contenido_depurado
www.perfil.com,"Las que quedarán afuera: trabajaron toda su vida, pero no podrán jubilarse","<p><img src=""https://fotos.perfil.com/2024/05/12/trim/540/304/20240512mujeresjubilacioncedocg-1800406.jpg"" alt=""20240512_mujeres_jubilacion_cedoc_g"" /></p>Si se aprueba la ley Bases, que incorpora un cambio en el sistema previsional, las mujeres que tengan más de 65 años y no cuenten con 30 años de aportes no podrán jubilarse. Desde la Defensoría de la Tercera Edad explican que en la práctica la moratoria ya está suspendida: ANSES no entrega turnos desde hace dos meses. Historias de tres mujeres que, a pesar de trabajar durante décadas, no podrían jubilarse en los próximos años. <a href=""https://www.perfil.com/noticias/economia/las-que-quedaran-afuera-trabajaron-toda-su-vida-pero-no-podran-jubilarse.phtml"">Leer más</a>","Sun, 12 May 2024 02:55:00 GMT","Si se aprueba la ley Bases, que incorpora un cambio en el sistema previsional, las mujeres que tengan más de 65 años y no cuenten con 30 años de aportes no podrán jubilarse. Desde la Defensoría de la Tercera Edad explican que en la práctica la moratoria ya está suspendida: ANSES no entrega turnos desde hace dos meses. Historias de tres mujeres que, a pesar de trabajar durante décadas, no podrían jubilarse en los próximos años.Leer más"
www.perfil.com,Inflación núcleo: ¿sirve para pronosticar lo que pasará en los próximos meses?,"<p><img src=""https://fotos.perfil.com/2024/05/11/trim/540/304/inflacion-general-y-nucleo-1800298.jpg"" alt=""inflación general y núcleo "" /></p>A la espera del dato oficial de abril, las consultoras estimaron para ese mes entre un 8% y un 9% de variación en el índice de precios. El Gobierno hace especial hincapié en la inflación núcleo, que puede marcar una tendencia a más largo plazo, y que en los últimos meses estuvo por debajo del índice general. Pero esta medición deja afuera, por ejemplo, el aumento de tarifas. Economistas advierten también que la desaceleración de la inflación puede seguir, pero que hasta ahora fue a costa de reducción de actividad y consumo. <a href=""https://www.perfil.com/noticias/economia/inflacion-nucleo-sirve-para-pronosticar-lo-que-pasara-en-los-proximos-meses.phtml"">Leer más</a>","Sun, 12 May 2024 02:55:00 GMT","A la espera del dato oficial de abril, las consultoras estimaron para ese mes entre un 8% y un 9% de variación en el índice de precios. El Gobierno hace especial hincapié en la inflación núcleo, que puede marcar una tendencia a más largo plazo, y que en los últimos meses estuvo por debajo del índice general. Pero esta medición deja afuera, por ejemplo, el aumento de tarifas. Economistas advierten también que la desaceleración de la inflación puede seguir, pero que hasta ahora fue a costa de reducción de actividad y consumo.Leer más"
www.perfil.com,Reforma laboral: señales de desempleo,"<p><img src=""https://fotos.perfil.com/2024/05/11/trim/540/304/trabajadores-1800175.jpeg"" alt=""Trabajadores"" /></p>Los cambios que se discuten en la legislación del trabajo se refieren a un mercado fragmentado y que no genera puestos de calidad.
 <a href=""https://noticias.perfil.com/noticias/economia/senales-de-desempleo.phtml"">Leer más</a>","Sat, 11 May 2024 14:22:23 GMT",Los cambios que se discuten en la legislación del trabajo se refieren a un mercado fragmentado y que no genera puestos de calidad.Leer más
www.perfil.com,Bonos y acciones en baja a la espera del tratamiento de la ley Bases en el Senado,"<p><img src=""https://fotos.perfil.com/2024/05/11/trim/540/304/20240511mercadosbonosaccionesxinhuag-1800144.jpg"" alt=""20240511_mercados_bonos_acciones_xinhua_g"" /></p>El sector financiero puso pausa al entusiasmo de la deuda soberana y papeles argentinos a la espera de la aprobación del proyecto en la Cámara Alta. El Merval tuvo su peor racha en tres meses, arrastrado por la caída de YPF tras la presentación de su balance del primer trimestre. Los dólares continúan planchados y el blue oscila su valor en las últimas semanas entre $ 1,40 y $ 1.045. El BCRA extiende la acumlación de reserva y esta semana compró US$ 802 millones en el MULC. <a href=""https://www.perfil.com/noticias/economia/bonos-y-acciones-en-baja-a-la-espera-del-tratamiento-de-la-ley-bases-en-el-senado.phtml"">Leer más</a>","Sat, 11 May 2024 05:53:25 GMT","El sector financiero puso pausa al entusiasmo de la deuda soberana y papeles argentinos a la espera de la aprobación del proyecto en la Cámara Alta. El Merval tuvo su peor racha en tres meses, arrastrado por la caída de YPF tras la presentación de su balance del primer trimestre. Los dólares continúan planchados y el blue oscila su valor en las últimas semanas entre $ 1,40 y $ 1.045. El BCRA extiende la acumlación de reserva y esta semana compró US$ 802 millones en el MULC.Leer más"
www.perfil.com,"El reto de las reservas, una disputa de poderosos y la pesada deuda eléctrica","<p><img src=""https://fotos.perfil.com/2024/05/11/trim/540/304/20240511cortocircuitomileitemesg-1800133.jpg"" alt=""20240511_cortocircuito_milei_temes_g"" /></p>La cuenta de los dólares del Banco Central tiene un saldo negtivo de US$ 2.300 millones. Y el ritmo de acumulación viene lento ante la demora del campo a la hora de liquidar la cosecha. Aún con la aprobación formal del FMI a las metas del primer trimestre, habrá que esperar al mes que viene para salir del rojo. La pelea entre Mercado Pago y los bancos obligará, quiera o no el Gobierno, a que intervenga la Comisión de Defensa de la Competencia. Las energéticas advierten: no quieren bonos. <a href=""https://www.perfil.com/noticias/economia/el-reto-de-las-reservas-una-disputa-de-poderosos-y-la-pesada-deuda-electrica.phtml"">Leer más</a>","Sat, 11 May 2024 05:10:54 GMT","La cuenta de los dólares del Banco Central tiene un saldo negtivo de US$ 2.300 millones. Y el ritmo de acumulación viene lento ante la demora del campo a la hora de liquidar la cosecha. Aún con la aprobación formal del FMI a las metas del primer trimestre, habrá que esperar al mes que viene para salir del rojo. La pelea entre Mercado Pago y los bancos obligará, quiera o no el Gobierno, a que intervenga la Comisión de Defensa de la Competencia. Las energéticas advierten: no quieren bonos.Leer más"
www.perfil.com,Cinco meses de gestión sin un plan: qué puede pasar si la única receta es el ajuste,"<p><img src=""https://fotos.perfil.com/2024/05/10/trim/540/304/ajuste-1800000.jpg"" alt=""AJUSTE"" /></p>La mayoría de los economistas consultados por PERFIL piensa que el gobierno libertario no tiene un plan de estabilización, sino que aplica y seguirá aplicando un ajuste ortodoxo. Las consecuencias ya se notan en el nivel de empleo, de actividad, de caída del poder adquisitivo y en los índices de pobreza. Sin un objetivo claro a largo plazo, advierten, difícilmente la recuperación tenga lugar. La baja en los niveles de actividad es la mayor desde la pandemia. <a href=""https://www.perfil.com/noticias/economia/cinco-meses-de-gestion-sin-un-plan-que-puede-pasar-si-la-unica-receta-es-el-ajuste.phtml"">Leer más</a>","Sat, 11 May 2024 02:50:00 GMT","La mayoría de los economistas consultados por PERFIL piensa que el gobierno libertario no tiene un plan de estabilización, sino que aplica y seguirá aplicando un ajuste ortodoxo. Las consecuencias ya se notan en el nivel de empleo, de actividad, de caída del poder adquisitivo y en los índices de pobreza. Sin un objetivo claro a largo plazo, advierten, difícilmente la recuperación tenga lugar. La baja en los niveles de actividad es la mayor desde la pandemia.Leer más"
www.perfil.com,"El ""efecto chicharrita"" le costará US$ 2.000 millones a la economía por las pérdidas de maíz","<p><img src=""https://fotos.perfil.com/2024/04/05/trim/540/304/complicada-situacion-de-productores-por-la-chicharrita-1780806.jpg"" alt=""Complicada situación de productores por la “Chicharrita”"" /></p>Los efectos de la enfermedad transmitida por el insecto en los rendimientos obligó a volver a recortar las proyecciones. <a href=""https://www.perfil.com/noticias/economia/el-efecto-chicharrita-le-costara-us-2000-millones-a-la-economia-por-las-perdidas-de-maiz.phtml"">Leer más</a>","Fri, 10 May 2024 23:18:00 GMT",Los efectos de la enfermedad transmitida por el insecto en los rendimientos obligó a volver a recortar las proyecciones.Leer más
www.perfil.com,"Comedores repletos y ausentismo escolar, el detrás de la pobreza","<p><img src=""https://fotos.perfil.com/2024/05/10/trim/540/304/pobreza-di-tella-1799999.jpg"" alt=""pobreza di tella"" /></p>El índice que mide la cantidad de pobres creció casi siete puntos en tres meses. Ese número se nota en las escuelas, en los comedores y en los comercios. Los alumnos no llegan a las aulas, hay cada vez más gente yendo a buscar comida, y millones de jubilados no pueden afrontar gastos médicos básicos. La realidad detrás de los números y los excels. <a href=""https://www.perfil.com/noticias/economia/comedores-repletos-y-ausentismo-escolar-el-detras-de-la-pobreza.phtml"">Leer más</a>","Fri, 10 May 2024 23:04:00 GMT","El índice que mide la cantidad de pobres creció casi siete puntos en tres meses. Ese número se nota en las escuelas, en los comedores y en los comercios. Los alumnos no llegan a las aulas, hay cada vez más gente yendo a buscar comida, y millones de jubilados no pueden afrontar gastos médicos básicos. La realidad detrás de los números y los excels.Leer más"
www.perfil.com,Empleadas domésticas: qué se necesita para tramitar la jubilación,"<p><img src=""https://fotos.perfil.com/2023/01/04/trim/540/304/beneficios-empleadas-casas-particulares-1485391.png"" alt=""Beneficios empleadas casas particulares."" /></p>Los trabajadores de casas particulares deberán presentar la documentación necesaria ante la ANSES al momento de iniciar los trámites jubilatorios. <a href=""https://www.perfil.com/noticias/economia/empleadas-domesticas-que-se-necesita-para-tramitar-la-jubilacion.phtml"">Leer más</a>","Fri, 10 May 2024 22:46:00 GMT",Los trabajadores de casas particulares deberán presentar la documentación necesaria ante la ANSES al momento de iniciar los trámites jubilatorios.Leer más
www.perfil.com,"“Las ocho verdades que son mentira” del Estado según Federico Sturzenegger, uno de los gurúes de Javier Milei","<p><img src=""https://fotos.perfil.com/2024/05/10/trim/540/304/federico-sturzenegger-1799985.jpg"" alt=""Federico Sturzenegger"" /></p>Cómo se desarma el modelo de la casta. Cómo se devuelve la libertad a las personas y se aumenta la competencia. Una interpelación para comenzar a pensar de otra manera el “cambio” que propone el presidente. <a href=""https://www.perfil.com/noticias/cordoba/las-ocho-verdades-que-son-mentira-del-estado-segun-federico-sturzenegger-uno-de-los-gurues-de-javier-milei.phtml"">Leer más</a>","Fri, 10 May 2024 22:35:28 GMT",Cómo se desarma el modelo de la casta. Cómo se devuelve la libertad a las personas y se aumenta la competencia. Una interpelación para comenzar a pensar de otra manera el “cambio” que propone el presidente.Leer más
www.perfil.com,YPF avanza en un proyecto de oleoducto de US$ 2.500 millones tras obtener la aprobación ambiental,"<p><img src=""https://fotos.perfil.com/2024/05/10/trim/540/304/BC-ypf-avanza-en-proyecto-de-oleoducto-de-us2500-millones-tras-obtener-la-aprobacion-ambiental-zW.jpg"" alt=""Argentina?s Shale Ambitions Hang In Balance After YPF Bond Drama"" /></p>Las exportaciones de petróleo son una forma más rápida de generar los miles de millones de dólares al año que Argentina requiere para ayudar a recuperar su economía en dificultades. <a href=""https://www.perfil.com/noticias/bloomberg/bc-ypf-avanza-en-proyecto-de-oleoducto-de-us2500-millones-tras-obtener-la-aprobacion-ambiental.phtml"">Leer más</a>","Fri, 10 May 2024 22:17:00 GMT",Las exportaciones de petróleo son una forma más rápida de generar los miles de millones de dólares al año que Argentina requiere para ayudar a recuperar su economía en dificultades.Leer más
www.perfil.com,El INDEC desmintió a Milei: los salarios volvieron a perder contra la inflación en marzo,"<p><img src=""https://fotos.perfil.com/2024/05/10/trim/540/304/javier-milei-en-la-entrevista-con-univision-20240510-1799483.jpg"" alt=""Javier Milei en la entrevista con Univisión 20240510"" /></p>El índice que elabora el INDEC desmintió la afirmación del presidente Javier Milei, quien señaló que habían comenzado a ganarle a la inflación. <a href=""https://www.perfil.com/noticias/economia/los-salarios-volvieron-a-perder-contra-la-inflacion-en-marzo.phtml"">Leer más</a>","Fri, 10 May 2024 21:15:00 GMT","El índice que elabora el INDEC desmintió la afirmación del presidente Javier Milei, quien señaló que habían comenzado a ganarle a la inflación.Leer más"
www.perfil.com,El dólar blue cerró a $1020 para la compra y $1040 para la venta este viernes 10 de mayo de 2024,"<p><img src=""https://fotos.perfil.com/2024/04/08/trim/540/304/dolar-1781700.jpg"" alt=""Dólar"" /></p>Conoce los valores de cierre de la divisa estadounidense, hoy 10 de mayo de 2024.
 <a href=""https://www.perfil.com/noticias/economia/el-dolar-blue-cerro-a-1020-para-la-compra-y-1040-para-la-venta-este-viernes-10-de-mayo-de-2024.phtml"">Leer más</a>","Fri, 10 May 2024 20:30:00 GMT","Conoce los valores de cierre de la divisa estadounidense, hoy 10 de mayo de 2024.Leer más"
www.perfil.com,El euro blue cerró a $1098 para la compra y $1130 para la venta este viernes 10 de mayo de 2024,"<p><img src=""https://fotos.perfil.com/2022/09/06/trim/540/304/euros-20220906-1414797.jpg"" alt=""Euros 20220906"" /></p>Conoce los valores de cierre de la divisa europea, hoy 10 de mayo de 2024.
 <a href=""https://www.perfil.com/noticias/economia/el-euro-blue-cerro-a-1098-para-la-compra-y-1130-para-la-venta-este-viernes-10-de-mayo-de-2024.phtml"">Leer más</a>","Fri, 10 May 2024 20:28:00 GMT","Conoce los valores de cierre de la divisa europea, hoy 10 de mayo de 2024.Leer más"
www.perfil.com,Cierre de mercado: qué pasó con las acciones y bonos este 10 de mayo y cuál es la expectativa con la Ley Bases,"<p><img src=""https://fotos.perfil.com/2024/05/10/trim/540/304/cierre-de-mercado-que-paso-con-las-acciones-y-bonos-este-10-de-mayo-y-cual-es-la-expectativa-con-la-ley-bases-1799923.jpg"" alt=""Cierre de mercado: qué pasó con las acciones y bonos este 10 de mayo y cuál es la expectativa con la Ley Bases"" /></p>“Hay mucha expectativa con la Ley Bases, el mercado descuenta que la ley se va a aprobar”, destacó el economista Lucas Carattini. <a href=""https://www.perfil.com/noticias/canal-e/cierre-de-mercado-que-paso-con-las-acciones-y-bonos-este-10-de-mayo-y-cual-es-la-expectativa-con-la-ley-bases.phtml"">Leer más</a>","Fri, 10 May 2024 20:26:03 GMT","“Hay mucha expectativa con la Ley Bases, el mercado descuenta que la ley se va a aprobar”, destacó el economista Lucas Carattini.Leer más"
www.perfil.com,"A cuánto cerró el real blue hoy, viernes 10 de mayo de 2024","<p><img src=""https://fotos.perfil.com/2023/01/04/trim/540/304/real-brasileno-1485757.jpg"" alt=""Real brasileño"" /></p>Conoce los valores de cierre de la divisa brasilera, hoy 10 de mayo de 2024.
 <a href=""https://www.perfil.com/noticias/economia/a-cuanto-cerro-el-real-blue-hoy-viernes-10-de-mayo-de-2024.phtml"">Leer más</a>","Fri, 10 May 2024 20:26:00 GMT","Conoce los valores de cierre de la divisa brasilera, hoy 10 de mayo de 2024.Leer más"
www.perfil.com,El Gobierno derogó una resolución que limitaba las exportaciones de trigo y maíz,"<p><img src=""https://fotos.perfil.com/2024/05/03/trim/540/304/maiz-1795900.jpg"" alt=""Maíz"" /></p>Una medida del gobierno de Alberto Fernández establecía los volúmenes que debían destinarse a los mercados externos en función de la demanda interna. <a href=""https://www.perfil.com/noticias/economia/el-gobierno-derogo-una-resolucion-que-limitaba-las-exportaciones-de-trigo-y-maiz.phtml"">Leer más</a>","Fri, 10 May 2024 20:21:00 GMT",Una medida del gobierno de Alberto Fernández establecía los volúmenes que debían destinarse a los mercados externos en función de la demanda interna.Leer más
www.perfil.com,Inversiones agro: los créditos en dólares vuelven a ser una posibilidad para los productores,"<p><img src=""https://fotos.perfil.com/2024/05/10/trim/540/304/agro-1799922.jpg"" alt=""Agro"" /></p>Según explicó Juan Pedro Gazzotti, licenciado en economía agropecuaria, “lo que viene cambiando en el sector es la posibilidad de financiarse mediante una plataforma digital, donde 4 entidades financieras ofrecen sus líneas de crédito”. <a href=""https://www.perfil.com/noticias/canal-e/inversiones-agro-los-creditos-en-dolares-vuelven-a-ser-una-posibilidad-para-los-productores.phtml"">Leer más</a>","Fri, 10 May 2024 20:20:45 GMT","Según explicó Juan Pedro Gazzotti, licenciado en economía agropecuaria, “lo que viene cambiando en el sector es la posibilidad de financiarse mediante una plataforma digital, donde 4 entidades financieras ofrecen sus líneas de crédito”.Leer más"
